Timestamp,UserID,UserName,Action,Detail
2025-12-06 22:15:57.819,1441640147,DarkinRal (Кирилл),changed page of books,0
2025-12-06 22:15:55.579,1441640147,DarkinRal (Кирилл),changed page of books,11
2025-12-06 22:15:52.032,1441640147,DarkinRal (Кирилл),changed page of books,12
2025-12-06 22:15:43.334,1441640147,DarkinRal (Кирилл),changed page of books,0
2025-12-06 22:15:41.463,1441640147,DarkinRal (Кирилл),changed page of books,8
2025-12-06 22:15:36.129,1441640147,DarkinRal (Кирилл),changed page of books,7
2025-12-06 22:15:32.866,1441640147,DarkinRal (Кирилл),changed page of books,6
2025-12-06 22:15:01.318,1441640147,DarkinRal (Кирилл),changed page of books,5
2025-12-06 22:14:56.269,1441640147,DarkinRal (Кирилл),changed page of books,4
2025-12-06 22:14:50.141,1441640147,DarkinRal (Кирилл),changed page of books,3
2025-12-06 22:14:46.871,1441640147,DarkinRal (Кирилл),changed page of books,2
2025-12-06 22:14:39.992,1441640147,DarkinRal (Кирилл),changed page of books,1
2025-12-06 22:13:20.388,1441640147,DarkinRal (Кирилл),searched for books by book info,Хроники разрушителя миров Алексей Ермоленков; count:244
